district_name,state,nces_id,url,corona,covid,closure,scraping_failed,link_found
marshall high school,ohio,3900101,http://www.marshallhs.org/,TRUE,FALSE,FALSE,FALSE,TRUE
martins ferry city,ohio,3904434,http://mfcsd.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
marysville exempted village,ohio,3904547,http://www.marysville.k12.oh.us/,TRUE,TRUE,FALSE,FALSE,TRUE
mason city,ohio,3905045,http://www.masonohioschools.com,TRUE,TRUE,FALSE,FALSE,TRUE
mason run high school,ohio,3901410,http://www.masonrunhigh.org/,TRUE,FALSE,TRUE,FALSE,TRUE
massillon city,ohio,3904435,http://www.massillonschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
mathews local,ohio,3905015,http://www.mathews.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
maumee city,ohio,3904436,http://www.maumee.k12.oh.us/,TRUE,TRUE,FALSE,FALSE,TRUE
mayfield city,ohio,3904437,http://www.mayfieldschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
maysville local,ohio,3904885,http://www.maysville.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
mccomb local,ohio,3904745,http://mccomblocalschools.org/,TRUE,TRUE,TRUE,FALSE,FALSE
mcdonald local,ohio,3905022,http://www.mcdonald.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
mechanicsburg exempted village,ohio,3904548,http://www.mechanicsburg.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
medina city sd,ohio,3904438,http://www.medinabees.org/,TRUE,TRUE,TRUE,FALSE,TRUE
meigs local,ohio,3904852,http://www.ml.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
menlo park academy,ohio,3900505,http://www.menloparkacademy.com,FALSE,TRUE,FALSE,FALSE,TRUE
mentor exempted village,ohio,3904549,http://www.mentorschools.net/,TRUE,TRUE,TRUE,FALSE,TRUE
metro early college high school,ohio,3901490,http://www.themetroschool.org,FALSE,TRUE,TRUE,FALSE,TRUE
miami east local,ohio,3904862,http://www.miamieast.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
miami trace local,ohio,3910010,http://www.miamitrace.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
miami valley academies,ohio,3900241,http://www.miamivalleyedu.org,TRUE,FALSE,TRUE,FALSE,TRUE
miamisburg city,ohio,3904439,http://miamisburgcityschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
middlebury academy,ohio,3900027,http://www.middleburyacademy.org,TRUE,TRUE,TRUE,FALSE,TRUE
middletown city,ohio,3904440,http://www.middletowncityschools.com/,FALSE,TRUE,FALSE,FALSE,FALSE
middletown preparatory & fitness academy,ohio,3900194,http://www.performanceacademies.com/ohio-schools/middletown/,FALSE,FALSE,FALSE,FALSE,FALSE
midnimo cross cultural community school,ohio,3900435,http://sites.google.com/a/edsolns.com/educational-solutions,FALSE,FALSE,FALSE,FALSE,FALSE
midview local,ohio,3904817,http://www.midviewk12.org/,TRUE,FALSE,TRUE,FALSE,TRUE
milford exempted village,ohio,3904550,http://www.milfordschools.org/,FALSE,FALSE,TRUE,FALSE,TRUE
millcreek-west unity local,ohio,3905063,http://www.hilltop.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
millennium community school,ohio,3900036,http://www.2kschool.com/,FALSE,FALSE,FALSE,FALSE,FALSE
miller city-new cleveland local,ohio,3904936,http://mcncschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
milton-union exempted village,ohio,3904551,http://www.milton-union.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,TRUE
minerva local,ohio,3904989,http://www.mlsd.sparcc.org/,TRUE,TRUE,FALSE,FALSE,TRUE
minford local,ohio,3904962,http://www.minford.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
minster local,ohio,3904594,http://www.minsterschools.org,FALSE,TRUE,FALSE,FALSE,FALSE
mississinawa valley local,ohio,3904667,http://www.mississinawa.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
mogadore local,ohio,3905003,http://www.mogadore.net/,FALSE,FALSE,FALSE,FALSE,FALSE
mohawk local,ohio,3905074,http://www.mohawk.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
monroe local,ohio,3900094,http://www.monroelocalschools.com/,TRUE,FALSE,FALSE,FALSE,TRUE
monroe preparatory academy,ohio,3900594,http://monroeprep.org/,FALSE,TRUE,FALSE,FALSE,FALSE
monroeville local,ohio,3904771,http://www.monroevilleschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
montpelier exempted village,ohio,3904552,http://www.montpelier.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
morgan local,ohio,3904877,http://www.mlsd.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
mount auburn international academy,ohio,3901336,http://www.maia-sabis.net/,FALSE,FALSE,FALSE,FALSE,FALSE
mount gilead exempted village,ohio,3904553,http://www.mgschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
mount vernon city,ohio,3910012,http://www.mt-vernon.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,FALSE
mt healthy city,ohio,3904441,http://www.mthcs.org/,TRUE,TRUE,TRUE,FALSE,TRUE
mt. healthy preparatory and fitness academy,ohio,3900575,http://www.performanceacademies.com/ohio-schools/cincinnati/,FALSE,FALSE,FALSE,FALSE,FALSE
napoleon area city,ohio,3904443,http://www.napoleon.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
national trail local,ohio,3904927,http://www.nationaltrail.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
near west intergenerational school,ohio,3901405,http://www.nearwestschool.org,FALSE,TRUE,FALSE,FALSE,TRUE
nelsonville-york city,ohio,3904444,http://www.nelsonvilleyork.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
new albany-plain local,ohio,3904699,http://www.napls.us/,TRUE,TRUE,TRUE,FALSE,TRUE
new boston local,ohio,3904446,http://www.newboston.k12.oh.us/,TRUE,FALSE,TRUE,FALSE,TRUE
new bremen local,ohio,3904595,http://www.newbremenschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
new knoxville local,ohio,3904596,http://www.nk.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
new lebanon local,ohio,3904871,http://www.newlebanonschools.org/,FALSE,FALSE,TRUE,FALSE,TRUE
new lexington school district,ohio,3904447,http://www.nlpanthers.org/,TRUE,TRUE,FALSE,FALSE,FALSE
new london local,ohio,3904772,http://www.nlschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
new miami local,ohio,3904613,http://www.new-miami.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,TRUE
new philadelphia city,ohio,3904448,http://www.npschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
new richmond exempted village,ohio,3904555,http://www.nrschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
new riegel local,ohio,3904971,http://www.newriegelschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
newark city,ohio,3904445,http://www.newarkcity.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
newark digital academy,ohio,3900133,http://www.nda.k12.oh.us,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
newbury local,ohio,3904721,http://www.newburyschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
newcomerstown exempted village,ohio,3904554,http://www.nctschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
newton falls exempted village,ohio,3904556,http://www.newton-falls.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
newton local,ohio,3904863,http://www.newton.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
niles city,ohio,3904449,http://www.nilescityschools.org/,TRUE,FALSE,TRUE,FALSE,TRUE
noble academy-cleveland,ohio,3900646,http://www.noblecleveland.org,TRUE,FALSE,FALSE,FALSE,TRUE
noble academy-columbus,ohio,3900645,http://www.noblecolumbus.org,TRUE,FALSE,FALSE,FALSE,TRUE
noble local,ohio,3904890,http://www.gozeps.org/,TRUE,TRUE,FALSE,FALSE,TRUE
nordonia hills city,ohio,3905004,http://www.nordoniaschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
north baltimore local,ohio,3905070,http://www.nbls.org/,FALSE,FALSE,FALSE,FALSE,FALSE
north canton city,ohio,3904450,http://www.northcantonschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
north central academy,ohio,3901420,http://www.northcentralacademy.org/,FALSE,FALSE,FALSE,FALSE,FALSE
north central local,ohio,3905064,http://www.ncschool.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
north college hill city,ohio,3904451,http://www.northcollegehill.org/,TRUE,TRUE,FALSE,FALSE,TRUE
north dayton school of science & discovery,ohio,3900216,http://www.nhaschools.com/schools/northdayton/en/pages/defa,FALSE,TRUE,FALSE,FALSE,TRUE
north fork local,ohio,3904802,http://www.northfork.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
north olmsted city,ohio,3904452,http://www.northolmstedschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
north ridgeville city,ohio,3904453,http://www.nrcs.net/,TRUE,TRUE,FALSE,FALSE,TRUE
north royalton city,ohio,3904454,http://www.northroyaltonsd.org/,TRUE,FALSE,FALSE,FALSE,TRUE
north union local school district,ohio,3905033,http://www.n-union.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,FALSE
northeast ohio college preparatory school,ohio,3901376,http://www.neocollegeprep.org/,FALSE,TRUE,FALSE,FALSE,FALSE
northeastern local,ohio,3904672,http://www.tinora.org,FALSE,FALSE,FALSE,FALSE,FALSE
northeastern local,ohio,3904625,http://www.northeastern.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
northern local,ohio,3904905,http://www.nlsd.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
northland preparatory and fitness academy,ohio,3900552,http://www.performanceacademies.com,FALSE,FALSE,FALSE,FALSE,FALSE
northmont city,ohio,3904872,http://www.northmontschools.net,FALSE,TRUE,FALSE,FALSE,TRUE
northmor local,ohio,3904881,http://www.northmor.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
northpointe academy,ohio,3901319,http://www.northpointetoledo.com/,FALSE,FALSE,FALSE,FALSE,FALSE
northridge local,ohio,3904873,http://www.northridgeschools.org,FALSE,TRUE,TRUE,FALSE,TRUE
northridge local,ohio,3904803,http://www.northridge.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
northwest local,ohio,3904963,http://www.nwlsd.org/,FALSE,FALSE,FALSE,FALSE,FALSE
northwest local,ohio,3904990,http://www.northwest.sparcc.org/,TRUE,FALSE,FALSE,FALSE,TRUE
northwest local,ohio,3904736,http://www.nwlsd.org/,FALSE,FALSE,FALSE,FALSE,FALSE
northwestern local,ohio,3910033,http://www.northwestern.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
northwestern local,ohio,3904626,http://www.northwestern.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
northwood local schools,ohio,3905071,http://www.northwoodschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
norton city,ohio,3904455,http://www.nortonschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
norwalk city,ohio,3904456,http://www.norwalk-city.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
norwayne local,ohio,3905056,http://www.norwaynelocal.k12.oh.us/,TRUE,TRUE,FALSE,FALSE,TRUE
norwood city,ohio,3904457,http://www.norwoodschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
oak hill union local,ohio,3904776,http://www.oakhill.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
oak hills local,ohio,3904737,http://ohlsd.us/,TRUE,FALSE,FALSE,FALSE,TRUE
oakstone community school,ohio,3900383,https://www.oakstonecs.org/,TRUE,TRUE,FALSE,FALSE,TRUE
oakwood city,ohio,3904458,http://www.oakwoodschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
oberlin city schools,ohio,3904459,http://www.oberlinschools.net/,FALSE,TRUE,TRUE,FALSE,TRUE
ohio college preparatory school,ohio,3901487,http://ohiocollegeprep.org/,FALSE,TRUE,FALSE,FALSE,FALSE
ohio connections academy inc,ohio,3900250,http://www.connectionsacademy.com,FALSE,FALSE,FALSE,FALSE,FALSE
ohio virtual academy,ohio,3900180,http://www.ohva.org,TRUE,FALSE,FALSE,FALSE,TRUE
old brook high school,ohio,3901411,http://www.oldbrookhigh.org/,TRUE,FALSE,FALSE,FALSE,TRUE
old fort local,ohio,3910021,http://www.old-fort.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,FALSE
olentangy local,ohio,3904676,http://www.olentangy.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
olmsted falls city,ohio,3904657,http://www.ofcs.net/,TRUE,TRUE,TRUE,FALSE,TRUE
ontario local,ohio,3904947,http://www.ontarioschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
orange city,ohio,3910016,http://www.orangeschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
oregon city,ohio,3904460,http://www.oregoncityschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
orion academy,ohio,3900308,http://www.nhaschools.com/schools/orion/en/pages/default.as,FALSE,TRUE,FALSE,FALSE,TRUE
orrville city,ohio,3904461,http://www.orrville.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
osnaburg local,ohio,3904991,http://www.ecweb.sparcc.org,TRUE,TRUE,TRUE,FALSE,TRUE
otsego local,ohio,3905072,http://www.otsegoknights.org/,FALSE,TRUE,FALSE,FALSE,TRUE
ottawa hills local,ohio,3904821,http://www.ohschools.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
ottawa-glandorf local,ohio,3904937,http://ottawaglandorf.org/,FALSE,TRUE,TRUE,FALSE,TRUE
ottoville local,ohio,3904938,http://www.ottovilleschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
painesville city local,ohio,3910015,http://www.painesville-city.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
paint valley local,ohio,3904951,http://www.paintvalleylocalschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
par excellence academy,ohio,3900567,http://www.parexcellenceacademy.com,FALSE,FALSE,FALSE,FALSE,FALSE
parkway local,ohio,3904857,http://www.parkwayschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
parma city,ohio,3904463,http://www.parmacityschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
patrick henry local,ohio,3904759,http://www.phpatriots.org/,FALSE,FALSE,TRUE,FALSE,TRUE
patriot preparatory academy,ohio,3901417,http://www.patriotprep.com/,FALSE,FALSE,TRUE,FALSE,FALSE
paulding exempted village,ohio,3904557,http://www.pauldingschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
performance academy eastland,ohio,3901337,http://www.performanceacademies.com/ohio-schools/columbus/ea,FALSE,FALSE,FALSE,FALSE,FALSE
perkins local,ohio,3904681,http://www.perkinsschools.org/,TRUE,TRUE,FALSE,FALSE,TRUE
perry local,ohio,3904578,http://www.mycommodores.org,FALSE,TRUE,FALSE,FALSE,TRUE
perry local,ohio,3904790,http://perry-lake.org/,TRUE,TRUE,FALSE,FALSE,TRUE
perry local,ohio,3904992,http://perrylocal.org/,TRUE,TRUE,TRUE,FALSE,TRUE
perrysburg exempted village,ohio,3904558,http://www.perrysburgschools.net/,TRUE,TRUE,TRUE,FALSE,TRUE
pettisville local,ohio,3904707,http://pettisvilleschools.org/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
phoenix community learning ctr,ohio,3900113,http://www.phoenixclc.org/,FALSE,FALSE,TRUE,FALSE,FALSE
pickerington local,ohio,3904689,http://www.pickerington.k12.oh.us/,TRUE,FALSE,TRUE,FALSE,TRUE
pike-delta-york local,ohio,3904708,http://pdys.org/,TRUE,TRUE,FALSE,FALSE,TRUE
pinnacle academy,ohio,3900299,http://www.nhaschools.com/schools/pinnacle/en/pages/default,FALSE,TRUE,FALSE,FALSE,TRUE
piqua city,ohio,3904464,http://www.piqua.org/,FALSE,FALSE,FALSE,FALSE,FALSE
plain local,ohio,3904993,http://www.plainlocal.org,TRUE,TRUE,FALSE,FALSE,TRUE
pleasant community digital,ohio,3900263,http://cda.pleasantlocalschools.org/,FALSE,FALSE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
plymouth-shiloh local,ohio,3904946,http://plymouth.schoolwires.com/,FALSE,FALSE,FALSE,FALSE,FALSE
poland local,ohio,3904834,http://www.polandbulldogs.com/,TRUE,TRUE,FALSE,FALSE,TRUE
port clinton city,ohio,3904465,http://www.pccsd.net/,FALSE,TRUE,FALSE,FALSE,TRUE
portsmouth city,ohio,3910027,http://www.portsmouthtrojans.org/,FALSE,FALSE,FALSE,FALSE,FALSE
preble shawnee local,ohio,3904928,http://www.psarrows.com,FALSE,TRUE,TRUE,FALSE,TRUE
princeton city,ohio,3904467,http://www.princeton.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
promise academy,ohio,3900562,http://www.promise-academy.com/,TRUE,FALSE,TRUE,FALSE,TRUE
pymatuning valley local,ohio,3904588,http://www.pvschools.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,FALSE
quaker digital academy,ohio,3900252,http://www.go2qda.org,TRUE,TRUE,FALSE,FALSE,TRUE
ravenna city,ohio,3904468,http://www.ravennaschools.us/,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
reading community city,ohio,3904469,http://www.readingschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
renaissance academy,ohio,3901354,https://www.renacad.org/,FALSE,TRUE,FALSE,FALSE,FALSE
revere local,ohio,3905005,http://www.revereschools.org/,TRUE,FALSE,FALSE,FALSE,TRUE
reynoldsburg city,ohio,3904700,http://www.reyn.org/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
richard allen academy iii,ohio,3900220,http://www.richardallenschools.com,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
richmond heights local,ohio,3904659,http://www.richmondheightsschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
ridgedale local,ohio,3904843,http://www.ridgedaleschools.org,TRUE,TRUE,FALSE,FALSE,TRUE
ridgemont local,ohio,3904750,http://www.ridgemont.k12.oh.us/,TRUE,TRUE,FALSE,FALSE,TRUE
ridgewood local,ohio,3904647,http://www.ridgewood.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,FALSE
ripley-union-lewis-huntington local,ohio,3904607,http://www.rulh.us,TRUE,TRUE,TRUE,FALSE,FALSE
rittman exempted village,ohio,3910028,http://rittman.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
river gate high school,ohio,3900084,http://www.rivergatehigh.org/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
river view local,ohio,3904648,http://www.river-view.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,TRUE
riverdale local,ohio,3904751,http://www.riverdale.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
riverside academy,ohio,3900043,http://acariverside.com/,FALSE,TRUE,FALSE,FALSE,FALSE
riverside local,ohio,3904809,http://www.riverside.k12.oh.us,FALSE,TRUE,TRUE,FALSE,FALSE
riverside local,ohio,3910014,http://www.painesville-township.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,FALSE
rock hill local,ohio,3904794,http://www.rockhill.org/,TRUE,TRUE,FALSE,FALSE,TRUE
rocky river city,ohio,3904470,http://www.rrcs.org/,TRUE,TRUE,TRUE,FALSE,TRUE
rolling hills local,ohio,3904730,http://www.rollinghills.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,FALSE
rootstown local,ohio,3904921,http://www.rootstown.sparcc.org/,TRUE,FALSE,FALSE,FALSE,TRUE
ross local,ohio,3904614,http://www.rossrams.com/,FALSE,TRUE,TRUE,FALSE,TRUE
rossford exempted village,ohio,3904560,http://www.rossfordschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
russia local,ohio,3904981,http://www.russiaschool.org/,FALSE,FALSE,TRUE,FALSE,TRUE
salem city,ohio,3910006,http://www.salemquakers.org,FALSE,FALSE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
sandy valley local,ohio,3904994,http://www.sandyvalleylocal.org/,TRUE,TRUE,FALSE,FALSE,TRUE
scioto valley local,ohio,3904913,http://www.piketon.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
sciotoville,ohio,3900123,http://www.east.k12.oh.us/,TRUE,FALSE,FALSE,FALSE,TRUE
sebring local,ohio,3904835,http://www.sebring.k12.oh.us/,TRUE,TRUE,FALSE,FALSE,TRUE
seneca east local,ohio,3904968,http://www.seneca-east.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
shadyside local,ohio,3904600,http://www.shadyside.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
shaker heights city,ohio,3904475,http://www.shaker.org/,TRUE,FALSE,TRUE,FALSE,TRUE
shawnee local,ohio,3904579,http://limashawnee.com/,FALSE,FALSE,FALSE,FALSE,FALSE
sheffield-sheffield lake city,ohio,3904476,http://www.sheffield.k12.oh.us/,TRUE,FALSE,TRUE,FALSE,FALSE
shelby city,ohio,3910009,http://www.shelby-city.k12.oh.us/,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
solon city,ohio,3904660,http://solonschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
south central local,ohio,3904773,http://www.south-central.org,TRUE,TRUE,FALSE,FALSE,TRUE
south euclid-lyndhurst city,ohio,3904479,http://www.sel.k12.oh.us/,FALSE,TRUE,TRUE,FALSE,TRUE
south point local,ohio,3904795,http://www.southpoint.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
south range local,ohio,3904836,http://www.southrange.k12.oh.us/,FALSE,TRUE,FALSE,FALSE,FALSE
south scioto academy,ohio,3900644,http://www.performanceacademies.com/ohio-schools/columbus/so,FALSE,FALSE,FALSE,FALSE,FALSE
south-western city,ohio,3904480,http://www.swcsd.us/,TRUE,TRUE,TRUE,FALSE,TRUE
southeast local,ohio,3904922,http://www.southeast.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
southeast local,ohio,3905058,http://www.southeast.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
southeastern local,ohio,3904952,http://www.sepanthers.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
southeastern local,ohio,3904627,http://www.sepanthers.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
southern local,ohio,3904906,http://spsd.k12.oh.us,FALSE,FALSE,FALSE,FALSE,FALSE
southern local,ohio,3904644,http://www.southern.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
southern local,ohio,3904853,http://www.spsd.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
southington local,ohio,3905023,http://www.southington.k12.oh.us/,TRUE,FALSE,TRUE,FALSE,TRUE
southside academy,ohio,3901427,http://www.southsideedu.org,TRUE,FALSE,TRUE,FALSE,TRUE
southwest licking local,ohio,3904804,http://www.swl.k12.oh.us/,TRUE,FALSE,TRUE,FALSE,FALSE
southwest local,ohio,3904738,http://www.southwestschools.org/,FALSE,FALSE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
spencerville local,ohio,3904580,http://www.noacsc.org/,FALSE,TRUE,TRUE,FALSE,TRUE
springboro community city,ohio,3905042,http://www.springboro.org/,TRUE,TRUE,FALSE,FALSE,TRUE
springfield city school district,ohio,3904481,http://www.scsdoh.org,FALSE,TRUE,FALSE,FALSE,TRUE
springfield local,ohio,3904822,http://www.springfield-schools.org,FALSE,TRUE,FALSE,FALSE,FALSE
springfield local,ohio,3905006,http://www.springfieldspartans.org,FALSE,FALSE,TRUE,FALSE,FALSE
springfield local,ohio,3904837,http://springfieldspartans.org/,FALSE,FALSE,TRUE,FALSE,FALSE
springfield preparatory and fitness academy,ohio,3900551,http://www.performanceacademies.com/ohio-schools/springfield,FALSE,FALSE,FALSE,FALSE,FALSE
st bernard-elmwood place city,ohio,3904471,http://www.sbepschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
st clairsville-richland city,ohio,3904599,http://www.stcschools.com,FALSE,FALSE,TRUE,FALSE,FALSE
st henry consolidated local,ohio,3904858,http://www.sthenryschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
st marys city,ohio,3904472,http://sm.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
stambaugh charter academy,ohio,3900467,http://www.nhaschools.com/schools/stambaugh/en/pages/defaul,FALSE,TRUE,FALSE,FALSE,TRUE
star academy of toledo,ohio,3901298,http://staracademyoftoledo.com/,FALSE,FALSE,FALSE,FALSE,FALSE
stark high school,ohio,3900175,http://www.starkcchsedu.org,TRUE,FALSE,TRUE,FALSE,TRUE
steam academy of akron,ohio,3901454,http://www.steamacademyakron.org/,TRUE,TRUE,FALSE,FALSE,FALSE
steam academy of dayton,ohio,3901471,http://steamacademydayton.org/,FALSE,FALSE,FALSE,FALSE,FALSE
steam academy of warren,ohio,3901434,http://www.steamacademywarren.org/,FALSE,TRUE,FALSE,FALSE,FALSE
steam academy of warrensville heights,ohio,3901482,http://steamwarrensville.org/,FALSE,TRUE,FALSE,FALSE,FALSE
stepstone academy,ohio,3901498,http://stepstoneacademy.org/,FALSE,FALSE,FALSE,FALSE,FALSE
steubenville city,ohio,3904482,http://steubenville.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
stonebrook montessori,ohio,3901571,http://stonebrookmontessori.org/,FALSE,FALSE,FALSE,FALSE,FALSE
stow-munroe falls city school district,ohio,3904483,http://www.smfschools.org/,FALSE,TRUE,TRUE,FALSE,TRUE
strasburg-franklin local,ohio,3905029,http://www.strasburg.k12.oh.us/,FALSE,FALSE,FALSE,FALSE,FALSE
streetsboro city,ohio,3904923,http://www.streetsboroschools.com/,TRUE,FALSE,TRUE,FALSE,TRUE
strongsville city,ohio,3904484,http://www.strongnet.org/,FALSE,FALSE,TRUE,FALSE,TRUE
struthers city,ohio,3904485,http://strutherscityschools.org/,TRUE,TRUE,TRUE,FALSE,TRUE
stryker local,ohio,3905065,http://www.stryker.k12.oh.us/,FALSE,FALSE,TRUE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
summit academy - toledo,ohio,3900496,https://summitacademies.org/schools/toledo-summit-academy/,FALSE,FALSE,TRUE,FALSE,FALSE
summit academy akron elementary school,ohio,3900038,http://summitacademies.org/schools/akron-elementary/,FALSE,FALSE,TRUE,FALSE,FALSE
summit academy community school - cincinnati,ohio,3900501,http://summitacademies.org/schools/cincinnati-elementary/,FALSE,FALSE,TRUE,FALSE,FALSE
summit academy community school - dayton,ohio,3900493,http://summitacademies.org/schools/dayton-elementary/,FALSE,FALSE,TRUE,FALSE,FALSE
summit academy community school alternative learners -xenia,ohio,3900097,http://summitacademies.org/schools/xenia-elementary/,FALSE,FALSE,TRUE,FALSE,FALSE
